Transaction_ID,User_ID,Merchant_ID,Transaction_Amount,Transaction_Hour,Transaction_Day,Transaction_Month,Location_Lat,Location_Lon,Device_Type,Transaction_Type,Previous_Transaction_Days,Days_Since_Card_Issued,Fraud
TXN009463,782,355,1754.6942930789564,16,3,6,27.855046233482373,92.57801868215434,Desktop,Online,24,2268,0
TXN009464,2219,1968,5609.642935817869,15,21,10,34.797588182535875,90.26813503899706,Desktop,In-Store,14,1016,0
TXN009465,4144,1277,287.52892615177643,18,17,8,12.147035603695368,83.24214462735844,POS,Online,10,1527,0
TXN009466,3673,1954,2280336.5252123056,19,22,11,-35.019073751424685,-71.6863172225573,Mobile,ATM_Withdrawal,6,113,1
TXN009467,4514,322,4087.8431580128945,23,6,12,28.82986812471826,81.86276862058476,Desktop,Online,8,1395,0
TXN009468,726,511,50.0,11,19,11,11.172458220803943,82.76486844289776,Desktop,In-Store,28,580,0
TXN009469,3385,766,581.8441482342109,0,22,3,18.54681844442552,82.22145162687917,Desktop,Online,20,1220,0
TXN009470,3275,24,4291.101060261186,21,14,5,24.964886580680353,88.60923382407991,Mobile,In-Store,5,1114,0
TXN009471,2581,257,2838.036689909774,18,18,11,10.07884958840474,90.55774417441067,POS,Online,15,2083,0
TXN009472,4883,1555,2059995.863553249,3,19,12,-45.75603066507711,-56.970543568856414,Mobile,ATM_Withdrawal,135,21,1
TXN009473,3175,589,4765.740234143758,11,18,1,28.27267075679485,87.31515591222094,POS,Online,29,2276,0
TXN009474,354,1285,2930.484427508206,11,19,11,10.28732931580143,73.09654856437868,Mobile,In-Store,12,922,0
TXN009475,4076,41,633.946952730668,19,15,8,31.206867873129067,68.99339922082898,Desktop,Online,24,3104,0
TXN009476,3857,980,2488.426179121272,8,16,9,28.828707271926625,87.09048623563804,Mobile,Online,23,1428,0
TXN009477,3838,1079,3050.6640045223226,9,7,1,16.61714786432579,93.01275129779846,Mobile,In-Store,2,253,0
TXN009478,737,1913,1234.713454791429,19,2,6,8.762281574139143,85.67127449843422,Mobile,Online,19,3617,0
TXN009479,3044,1313,2841.1565413456965,12,24,5,30.673012819661153,82.26706200953684,POS,In-Store,3,838,0
TXN009480,1690,276,360.0960834418652,19,23,7,11.3576918704846,88.0693508693091,Desktop,Online,27,2633,0
TXN009481,869,1528,1541.226344820273,22,5,12,10.53968462558074,76.39892769286999,Desktop,Online,8,3252,0
TXN009482,3223,973,891.5832246311322,0,21,8,29.423705224193153,74.94995211680306,Desktop,In-Store,29,3002,0
TXN009483,1932,1157,697.0614515318443,7,4,9,16.493846843424063,95.69204943203859,Mobile,Online,14,236,0
TXN009484,4847,530,4339.422304872723,7,1,10,24.204902628830517,68.40578323169802,Desktop,Online,16,1305,0
TXN009485,1871,174,5806.417646835014,22,15,7,14.545295908465917,90.00577443804032,Mobile,In-Store,9,1652,0
TXN009486,1033,459,7411357.578441302,2,27,7,-44.17476553490691,-104.88118834065983,ATM,ATM_Withdrawal,130,39,1
TXN009487,3149,1916,4424.3043790874535,16,21,1,22.97039880757226,90.08780256357956,POS,Online,7,2719,0
TXN009488,4918,214,2094.9846357417705,13,3,11,29.025218401279147,95.40991115167218,POS,Online,2,545,0
TXN009489,3821,862,3405.682901784634,13,26,6,34.38585460884215,84.46446992955563,Mobile,Online,0,487,0
TXN009490,3675,41,338.05954013795736,10,2,11,20.268020101780913,88.39918872683137,Desktop,Online,5,297,0
TXN009491,2871,1070,3395.942808540125,20,27,1,19.5289877752407,84.37605072267361,Mobile,Online,0,3337,0
TXN009492,1965,1868,4106.494546094767,23,3,2,32.67500276380315,76.68989283232763,Desktop,Online,17,2044,0
TXN009493,3708,962,1951181.4232701764,6,16,1,30.66489386083031,79.38800298446365,Desktop,Online,7,532,1
TXN009494,802,295,1033.8883091495743,12,8,7,18.613172158465282,86.64622258872666,Mobile,Online,11,2588,0
TXN009495,2915,813,2562.5917497622913,18,2,10,21.016779323736067,72.39183525143157,POS,Online,11,1042,0
TXN009496,3551,1778,3575.091434924748,11,13,10,34.10366051478276,85.8560259442107,POS,In-Store,1,1549,0
TXN009497,1208,1445,1071.0217551730752,7,1,6,24.834606282857703,83.84019500680445,Desktop,Online,8,2805,0
TXN009498,3115,1231,3725.3224683284834,9,11,3,19.327324386867723,81.8344199122351,Desktop,Online,22,3275,0
TXN009499,3152,1286,1429.0831131759924,20,4,10,14.733948524738569,86.2892338586239,Mobile,Online,25,2651,0
TXN009500,3994,1439,1309.1222898669312,16,7,2,25.977812521620358,70.33576469504729,POS,Online,18,403,0
TXN009501,2393,347,3946.039963731611,20,14,9,28.804746625938,93.63947541917167,Desktop,In-Store,28,3615,0
TXN009502,417,691,1849.745501111303,8,6,2,23.684601205460048,91.22808753910132,Mobile,In-Store,21,2556,0
TXN009503,4066,1665,50.0,15,5,1,8.538137868674989,72.94997333003317,Mobile,Online,7,2682,0
TXN009504,1292,1173,744518.2796478885,0,6,6,18.710936405996907,82.00356271586378,Desktop,Online,12,1338,1
TXN009505,1098,1017,71.88883140778853,10,15,9,16.09701751059931,80.04216054535573,Mobile,In-Store,1,2673,0
TXN009506,1413,436,3421.955952575097,10,7,7,30.08115341191806,77.69500812411233,Mobile,In-Store,8,2907,0
TXN009507,4212,1238,728.697855392686,11,3,6,12.049287770660243,74.86040771154507,Mobile,In-Store,5,1388,0
TXN009508,91,298,4985.690468145206,0,2,2,32.361495759412875,83.02954608705645,POS,Online,28,2329,0
TXN009509,250,1468,5160.938955292879,20,22,4,25.812207038222613,87.77681327427331,POS,Online,9,1125,0
TXN009510,1710,117,3464.331496499317,9,24,12,34.19462597342361,86.0866138540302,POS,Online,29,210,0
TXN009511,253,1655,1311.404442002857,19,11,2,33.77912598372255,95.58051485138873,Mobile,Online,21,3412,0
TXN009512,334,1060,160.7590636502773,8,4,10,8.608786921422933,71.12767956797295,Mobile,Online,7,1917,0
TXN009513,2638,347,1130.110817467658,18,28,11,32.00753308353513,91.8568541573933,Desktop,Online,23,2668,0
TXN009514,2668,743,1610.888776452246,23,18,7,29.93735616623943,89.41559965923352,Desktop,Online,20,3430,0
TXN009515,1899,1348,3075.2213663628,18,22,9,21.297932091010594,87.22895954235639,Mobile,In-Store,7,644,0
TXN009516,3061,96,4667.306055282088,9,14,9,16.05541882853965,84.90161676336561,POS,In-Store,4,151,0
TXN009517,2542,1818,1758.3579434094736,15,19,1,29.862469186667667,96.17162936576736,Mobile,Online,27,1127,0
TXN009518,2085,873,2348.767290439817,10,21,2,26.19702658284128,70.95052710098466,Mobile,Online,13,1708,0
TXN009519,2692,826,4685.374666122958,12,3,2,33.988948179248,90.1346804182931,Mobile,Online,9,2830,0
TXN009520,1319,716,4067204.0701622823,0,19,3,17.327078187697467,89.19497303997409,Mobile,Online,8,963,1
TXN009521,4422,1043,51.13371757230111,1,24,3,71.45807943562971,139.53690584108216,Mobile,Online,0,32,1
TXN009522,3459,775,805.4081257530399,13,19,12,22.0395997703071,94.84500050097293,Desktop,In-Store,18,615,0
TXN009523,2627,825,2713.896048435242,12,4,8,18.32609688233343,70.96705146193601,Mobile,Online,9,917,0
TXN009524,2197,1260,2975.0321060537317,17,13,8,34.8176781070222,71.34821667035082,Mobile,In-Store,22,58,0
TXN009525,1302,9,5914.16552385282,21,12,2,32.5456670884917,84.9166696831374,Mobile,Online,9,1834,0
TXN009526,1059,1062,303.3487541926079,18,15,1,25.140136105383455,71.48392649766942,Desktop,Online,23,2928,0
TXN009527,4003,211,3426.7574682513678,7,21,2,33.380870635999614,71.35548148029929,Desktop,Online,6,177,0
TXN009528,449,177,5297.623868700325,23,7,11,26.49399619765442,84.34840630923236,Mobile,In-Store,29,1691,0
TXN009529,3368,1225,5458.743445796288,19,15,2,12.792223743861133,89.58991811350077,Mobile,Online,24,2958,0
TXN009530,4380,1861,485.27674902870467,22,5,4,29.03590678646283,81.7731828560215,POS,Online,7,2559,0
TXN009531,4883,1033,2080.884678475394,15,28,5,29.86963973835354,68.89065017091247,Desktop,Online,11,3603,0
TXN009532,1134,390,5106.368195435711,7,4,7,12.308468362862385,80.08025040977681,Mobile,Online,15,839,0
TXN009533,4625,192,121.90647076562436,13,7,9,25.21215455647397,79.13333439594606,Mobile,In-Store,21,1726,0
TXN009534,3348,604,6215.848027281067,11,13,3,24.020807033983772,74.1387246716896,POS,Online,9,549,0
TXN009535,2880,1330,329.40775776205936,3,10,10,-23.170818663418103,137.86789213909526,Mobile,Online,0,4,1
TXN009536,2399,480,2517.662530335756,20,24,4,21.83732176517433,85.20064645637324,Mobile,Online,0,3629,0
TXN009537,495,930,852.2081371346183,20,13,11,11.823541951370881,89.57149634416498,Mobile,In-Store,6,2190,0
TXN009538,3000,982,941.0236214380232,7,15,11,13.330850154453614,96.0948433150211,Desktop,Online,27,1637,0
TXN009539,2402,413,460.015380810514,23,26,2,21.514010820725165,95.34961528546565,Mobile,In-Store,10,1188,0
TXN009540,4123,1649,2057.3484927502814,9,16,6,14.54287175349274,87.78799263910075,Mobile,In-Store,0,3262,0
TXN009541,339,644,3744.4449723002645,15,21,12,25.660640165954685,69.08615821087172,Mobile,In-Store,27,2722,0
TXN009542,4726,1653,5222.169946156817,0,6,11,13.591354228362338,91.53244020830994,Mobile,Online,14,1837,0
TXN009543,2307,1533,2985.7417424450773,20,2,10,16.674430166072597,72.5776769145679,Mobile,Online,20,672,0
TXN009544,3798,1629,2311.833960857145,7,24,4,25.442673428059425,81.11373489885177,Desktop,Online,20,1489,0
TXN009545,2355,1464,1873.2892999376913,19,24,9,21.369135284300704,95.06075459862251,Desktop,Online,5,252,0
TXN009546,65,6,445.1506502646034,22,4,6,29.25678448581647,92.72320743733252,Desktop,In-Store,3,1301,0
TXN009547,478,998,2939.140160327078,8,3,5,25.47513451576934,68.61040941018766,Mobile,Online,7,1535,0
TXN009548,4335,1735,4324.246233805587,16,6,1,15.392296147519495,73.53730635791688,Mobile,Online,28,324,0
TXN009549,4583,60,2590.2224205270704,14,4,8,32.86530077571454,84.77133989017352,Mobile,Online,2,984,0
TXN009550,4528,1018,2362.703651078174,13,26,1,18.37985961313399,72.90043525237155,Mobile,Online,23,578,0
TXN009551,1910,806,2364.804504699396,7,22,6,18.009295628708124,92.58796707806272,POS,In-Store,20,3475,0
TXN009552,2247,264,3655.702446656283,22,19,4,17.851741540217052,78.48673206221692,Mobile,Online,13,2259,0
TXN009553,3618,438,4700.465678078509,13,14,3,20.554726595297776,78.73746346225185,POS,Online,13,2817,0
TXN009554,2972,1890,4384.318120575218,16,6,10,30.47412886241932,70.26705139752852,Mobile,Online,9,3368,0
TXN009555,718,216,3145.702855908497,17,1,9,27.450941630740648,93.2919817139484,Desktop,Online,17,890,0
TXN009556,4780,176,1514.1299381752383,22,1,5,30.067798245026275,84.52708111971165,Mobile,Online,13,3004,0
TXN009557,3030,1570,3171.3163189744723,20,17,4,27.576030385511615,89.67417939124674,Mobile,Online,6,1194,0
TXN009558,1275,1088,4966.85951346543,15,9,7,25.145192819762922,72.94379707813417,Desktop,Online,11,3594,0
TXN009559,458,1659,2194.052652167784,20,19,6,8.257617830576505,83.30666634868541,POS,Online,6,3599,0
TXN009560,2354,1709,271.5835137630286,3,14,8,17.001535820490687,-148.04580753496083,Mobile,Online,0,5,1
TXN009561,2666,646,4160.494325921775,19,21,1,23.55032967511621,69.13042267367534,Desktop,In-Store,25,2760,0
TXN009562,1751,1852,3365.558897366185,21,3,5,32.38552519273473,91.01131217810365,Desktop,Online,18,868,0
TXN009563,3500,879,3406.190857489579,8,8,10,11.855962400188236,91.70662293597523,Mobile,Online,6,1499,0
TXN009564,4821,1917,1066.1597098882664,14,17,6,27.448583795215352,80.72575275603901,Desktop,In-Store,15,1570,0
TXN009565,3848,1608,4731.431403596744,20,15,4,13.015725221714018,91.5555135485886,POS,In-Store,24,1653,0
TXN009566,4805,1711,4870.539637470281,0,15,11,29.531051807045667,77.84374867394364,Mobile,Online,8,3346,0
TXN009567,2698,1106,3587.895040261359,10,14,2,22.629487677196757,96.29701015627708,Desktop,Online,22,3213,0
TXN009568,2856,714,446.76614931392635,4,24,1,28.00235055968308,46.35264059116321,Mobile,Online,0,8,1
TXN009569,2533,1756,2245.566798259754,12,23,8,14.248003506413742,73.63568735988034,Desktop,Online,5,712,0
TXN009570,1910,1818,3219.1929085673755,15,3,7,28.99885453366668,74.41364792932441,Desktop,Online,9,1913,0
TXN009571,1590,1848,1220.0383235288227,13,13,8,23.302630260590142,96.18633957433676,POS,In-Store,9,718,0
TXN009572,2845,700,3256.7747868210477,12,9,11,26.883662553993048,68.88660147578041,Mobile,Online,28,1570,0
TXN009573,2919,413,3485.060262649938,19,23,4,33.48180799080218,83.49938746482995,Mobile,In-Store,13,1356,0
TXN009574,867,1692,1881403.2650684677,19,7,8,65.86728982515561,126.8045174755876,Mobile,ATM_Withdrawal,6,946,1
TXN009575,2141,655,4998.967977847033,0,24,10,16.682740666579924,88.82227294156243,POS,In-Store,17,1345,0
TXN009576,2682,697,3386.521139207838,8,5,12,34.0608929220145,74.64929095215601,Mobile,Online,20,2358,0
TXN009577,2060,158,2965.314812096207,23,25,5,12.159239289078664,84.02426455616524,Mobile,In-Store,0,831,0
TXN009578,4946,1440,3946.0980195150396,14,7,1,17.32565150095953,90.914705323052,Mobile,In-Store,13,1340,0
TXN009579,642,434,1164.3158857652727,10,27,7,10.223760859678471,95.04665382212008,POS,In-Store,5,2580,0
TXN009580,2503,637,5590.407945064733,9,5,9,29.687139416313386,77.22143588767135,Desktop,In-Store,15,1251,0
TXN009581,2189,744,4778.4683726296025,10,19,9,31.64648876962971,83.66542479436555,Mobile,In-Store,22,1888,0
TXN009582,4623,57,1179.9226127222273,21,4,1,14.036771259845839,81.22255878280295,Mobile,Online,9,3569,0
TXN009583,2784,356,4479.437925143743,11,22,11,32.51182688577974,89.79190592886485,POS,In-Store,27,1370,0
TXN009584,4481,629,2688.8564477323007,18,19,6,21.221326156665143,83.5321095034257,Desktop,In-Store,7,1971,0
TXN009585,4905,1528,309.91018961293776,0,4,3,24.034010587267286,81.92773519854836,Mobile,In-Store,11,3220,0
TXN009586,2899,1985,5009.756219858755,15,17,3,13.642256036229265,69.66640396553485,Mobile,Online,24,506,0
TXN009587,1235,836,3136.5869438757845,18,25,7,29.52771571115424,76.9922283639043,Desktop,Online,9,1985,0
TXN009588,4347,1130,719.5591109076754,8,13,3,26.88665445206646,90.70030283629069,Desktop,In-Store,15,3390,0
TXN009589,426,505,5989.3737789008665,17,2,1,10.18151865483616,77.67771674124111,Desktop,In-Store,9,3186,0
TXN009590,3836,1304,1332.235659401979,22,2,1,20.468132548811084,68.61402206388352,Mobile,In-Store,11,2451,0
TXN009591,1650,1042,1546.0440496246429,11,8,5,9.630342951746503,75.60246405637606,POS,Online,10,3302,0
TXN009592,314,1621,5704.2522889259535,17,12,2,10.83057558322441,77.09137501856446,Mobile,Online,11,2138,0
TXN009593,1352,174,226092.25368415914,22,14,10,59.836346132816466,-86.45383669770598,ATM,ATM_Withdrawal,5,716,1
TXN009594,3426,405,3145.1784766997057,7,11,8,8.19950558939078,84.42353159533718,POS,In-Store,9,623,0
TXN009595,4813,475,2884.3236678574485,20,27,5,14.445177729730558,80.54048289318267,Desktop,Online,3,3510,0
TXN009596,880,649,2626.8273646601515,17,16,3,32.72571790048776,77.71650765431569,POS,In-Store,29,2489,0
TXN009597,4614,1584,4282.968288277309,18,7,6,11.094765849317788,68.62653246513352,POS,Online,8,2560,0
TXN009598,4956,1740,1650.3157431411555,17,18,7,29.82288264687263,95.29689293199007,POS,Online,14,1825,0
TXN009599,2222,565,2248.295993021803,17,11,12,30.132506938563406,77.43867168346601,POS,Online,22,2569,0
TXN009600,331,1456,1358.8488394985156,16,24,9,9.23923629532422,94.38168679893028,Desktop,In-Store,5,1496,0
TXN009601,2835,1884,3688.752171139723,21,26,2,8.739034225799529,72.55707716101061,Desktop,In-Store,28,3478,0
TXN009602,1323,1606,62.26403566552608,18,3,9,32.10010556023404,69.69575492337238,Desktop,Online,6,3424,0
TXN009603,3513,483,1572.6182889899517,18,28,1,24.360813920674893,88.58882463164838,Mobile,Online,18,2726,0
TXN009604,4187,1474,303922.5772882204,3,4,5,4.573450373623032,132.16390408860656,Mobile,Online,0,9,1
TXN009605,4604,178,5370.160036001407,14,16,9,31.417117103226822,72.2868049040502,Desktop,In-Store,13,1670,0
TXN009606,2955,175,203.693444653607,9,26,10,28.7943540339614,69.94369034308475,Mobile,Online,7,1396,0
TXN009607,140,366,1894.7612979837904,15,18,8,29.8460086146219,83.59132808157328,Mobile,Online,16,528,0
TXN009608,623,714,992.2672036431848,21,27,2,10.394209589869625,87.80569159531306,Mobile,In-Store,27,1501,0
TXN009609,2652,1436,4148.624576654003,0,6,7,26.408937719950924,73.8408419134583,Mobile,Online,18,3106,0
TXN009610,451,1793,1472.233637532027,19,8,6,34.17365281709953,69.18428256544763,Mobile,In-Store,6,1993,0
TXN009611,2075,651,2419.104801336907,9,11,5,20.752313370311125,86.76531165773173,Desktop,Online,21,2248,0
TXN009612,3496,1095,192.00895423506654,19,7,6,30.883471214019597,82.65444073408372,Mobile,Online,8,3479,0
TXN009613,3053,1125,5198.531216386853,11,11,3,13.145271217866219,95.47731095953463,Desktop,Online,8,2726,0
TXN009614,1870,1220,4734.649627531104,10,3,2,12.099997400428368,69.15538307641006,Mobile,Online,25,329,0
TXN009615,1894,1796,46.735955793431195,3,26,1,59.25145142955978,-7.881012715213586,Mobile,Online,0,54,1
TXN009616,1639,858,300.27142091333144,12,9,1,31.006152966794076,86.88781087726765,Mobile,In-Store,17,588,0
TXN009617,2701,1349,5096779.087911717,5,21,12,-4.070764543062623,141.4624935570679,ATM,ATM_Withdrawal,168,44,1
TXN009618,1836,505,5965931.481166643,4,19,9,45.58408877140681,-152.3127975251005,ATM,ATM_Withdrawal,158,12,1
TXN009619,4505,343,7319.815725381769,7,19,5,16.35713179235046,69.86934503673064,Mobile,Online,20,1231,0
TXN009620,319,510,598.4774786895719,21,10,12,12.256863905280113,84.67995351351811,POS,Online,8,1601,0
TXN009621,4550,638,2423.383735738,17,9,12,8.115555336908162,72.2980468275368,Desktop,Online,9,46,0
TXN009622,1917,1139,2033.67961706418,22,8,6,17.379469807965712,71.09908459254545,Mobile,Online,0,451,0
TXN009623,4954,609,1545.9070878156112,13,11,2,15.19660616287386,88.64800544191765,Mobile,Online,28,186,0
TXN009624,3708,496,2943.728676754359,12,24,5,26.397659566089438,78.20703078699864,Mobile,Online,25,1818,0
TXN009625,72,1416,1350.6612909890828,13,14,11,23.496603769771163,91.53568624465979,POS,Online,26,1164,0
TXN009626,2307,1209,476.24010167093047,22,7,10,18.252488371146953,70.80183237590154,Desktop,Online,4,3020,0
TXN009627,3926,315,3376.3559029602175,23,14,1,8.659787098576729,70.39416510943607,Mobile,In-Store,27,2949,0
TXN009628,3645,353,1531.948200171943,22,26,1,14.226600274234439,76.5053085283076,Mobile,Online,22,1094,0
TXN009629,4808,462,272.06435157039505,10,20,2,8.76996824418641,93.05401458339571,Mobile,In-Store,29,2699,0
TXN009630,849,178,3201.354975868246,8,11,11,24.923591412061782,86.13267375573135,Desktop,In-Store,18,2628,0
TXN009631,817,190,3571.3982986047326,16,7,12,28.904066500538725,75.12267785153017,Desktop,Online,3,3026,0
TXN009632,1649,184,4006.276470240731,11,25,12,12.223687582159705,69.71927926504729,Mobile,In-Store,19,2638,0
TXN009633,1720,1765,3360.7580410140185,11,5,11,17.077875926606815,68.54560269683215,Mobile,In-Store,10,1671,0
TXN009634,3983,545,950.5944156432174,8,12,9,19.917964508152547,68.02875770404809,Desktop,Online,21,3218,0
TXN009635,1646,464,1129.741706663469,12,14,6,25.050295545937377,82.11327143533919,POS,Online,11,1507,0
TXN009636,1473,1420,120473.6829226862,4,17,1,23.742712493431227,22.13210186550529,Mobile,Online,0,8,1
TXN009637,3728,219,5517.976447623545,15,10,11,28.739777455253705,79.31365346751083,Mobile,In-Store,27,2802,0
TXN009638,663,929,6078.850964180792,20,6,6,8.899958304274215,91.61842828907709,Mobile,Online,15,3579,0
TXN009639,232,945,1391.6209058762638,15,15,1,32.71487963075289,83.27853627611476,Desktop,In-Store,28,1646,0
TXN009640,4314,599,5308.9766821059275,23,24,3,32.465902528722715,84.19935822045352,Mobile,In-Store,22,3170,0
TXN009641,2602,105,1839.0433704690822,22,8,12,19.410812512451077,87.64896098590171,Desktop,Online,0,2206,0
TXN009642,3832,1064,3990.7753061702583,19,14,3,16.27991358331817,93.48504389402099,Mobile,In-Store,7,314,0
TXN009643,1871,56,2666.9546374139445,18,24,11,26.81091582531787,84.36225853692369,Desktop,In-Store,5,3248,0
TXN009644,4798,468,2180.0447159641813,12,27,2,11.526337434972348,94.7945948843972,POS,Online,11,1239,0
TXN009645,3737,637,6036.245852769107,22,24,6,22.461969712061173,90.1586750165638,POS,In-Store,8,708,0
TXN009646,3445,390,1437.7945299543449,21,8,8,12.807032789439061,71.18536867932559,Mobile,Online,2,2162,0
